taxonomy_id,l1_field,l2_domain,subfield_name,keyword_rank_within_subfield,keyword,keyword_norm,keyword_type,match_priority,keyword_weight,source_system,source_code
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,7,patient outcomes,patient outcomes,token_or_phrase_expansion,4,0.9,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,8,diagnosis,diagnosis,token_or_phrase_expansion,4,0.9,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,9,treatment,treatment,domain_seed,3,0.75,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,10,clinical studies,clinical studies,domain_seed,3,0.75,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,11,therapeutic pathways,therapeutic pathways,domain_seed,3,0.75,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,12,disease management,disease management,domain_seed,3,0.75,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,13,medical intervention,medical intervention,domain_seed,3,0.75,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,14,clinical evidence,clinical evidence,domain_seed,3,0.75,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,15,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,16,evidence based practice,evidence based practice,contextual_seed,2,0.6,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,17,patient care,patient care,contextual_seed,2,0.6,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,18,health intervention,health intervention,contextual_seed,2,0.6,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,19,anatomy methods,anatomy methods,contextual_seed,2,0.6,Scopus ASJC,2702
TX0206,"Medical, Health & Welfare Sciences",Clinical Medicine,Anatomy,20,anatomy research,anatomy research,contextual_seed,2,0.6,Scopus ASJC,2702
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,1,anesthesiology and pain medicine,anesthesiology and pain medicine,exact_or_near_exact,5,1,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,2,anesthesiology,anesthesiology,exact_or_near_exact,5,1,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,3,pain medicine,pain medicine,exact_or_near_exact,5,1,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,4,perioperative care,perioperative care,token_or_phrase_expansion,4,0.9,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,5,analgesia,analgesia,token_or_phrase_expansion,4,0.9,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,6,sedation,sedation,token_or_phrase_expansion,4,0.9,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,7,airway management,airway management,token_or_phrase_expansion,4,0.9,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,8,critical anesthesia,critical anesthesia,token_or_phrase_expansion,4,0.9,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,9,pain management,pain management,domain_seed,3,0.75,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,10,chronic pain,chronic pain,domain_seed,3,0.75,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,11,nociception,nociception,domain_seed,3,0.75,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,12,pain assessment,pain assessment,domain_seed,3,0.75,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,13,patient outcomes,patient outcomes,domain_seed,3,0.75,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,14,diagnosis,diagnosis,domain_seed,3,0.75,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,15,treatment,treatment,contextual_seed,2,0.6,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,16,clinical studies,clinical studies,contextual_seed,2,0.6,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,17,therapeutic pathways,therapeutic pathways,contextual_seed,2,0.6,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,18,disease management,disease management,contextual_seed,2,0.6,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,19,medical intervention,medical intervention,contextual_seed,2,0.6,Scopus ASJC,2703
TX0207,"Medical, Health & Welfare Sciences",Clinical Medicine,Anesthesiology and Pain Medicine,20,clinical evidence,clinical evidence,contextual_seed,2,0.6,Scopus ASJC,2703
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,1,assessment and diagnosis,assessment and diagnosis,exact_or_near_exact,5,1,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,2,assessment,assessment,exact_or_near_exact,5,1,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,3,diagnosis,diagnosis,exact_or_near_exact,5,1,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,4,screening,screening,token_or_phrase_expansion,4,0.9,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,5,measurement,measurement,token_or_phrase_expansion,4,0.9,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,6,clinical assessment,clinical assessment,token_or_phrase_expansion,4,0.9,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,7,diagnostic accuracy,diagnostic accuracy,token_or_phrase_expansion,4,0.9,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,8,clinical reasoning,clinical reasoning,token_or_phrase_expansion,4,0.9,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,9,screening tests,screening tests,domain_seed,3,0.75,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,10,predictive markers,predictive markers,domain_seed,3,0.75,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,11,case identification,case identification,domain_seed,3,0.75,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,12,patient outcomes,patient outcomes,domain_seed,3,0.75,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,13,treatment,treatment,domain_seed,3,0.75,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,14,clinical studies,clinical studies,domain_seed,3,0.75,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,15,therapeutic pathways,therapeutic pathways,contextual_seed,2,0.6,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,16,disease management,disease management,contextual_seed,2,0.6,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,17,medical intervention,medical intervention,contextual_seed,2,0.6,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,18,clinical evidence,clinical evidence,contextual_seed,2,0.6,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,19,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Scopus ASJC,2903
TX0208,"Medical, Health & Welfare Sciences",Clinical Medicine,Assessment and Diagnosis,20,evidence based practice,evidence based practice,contextual_seed,2,0.6,Scopus ASJC,2903
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,1,cancer research,cancer research,exact_or_near_exact,5,1,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,2,tumor biology,tumor biology,exact_or_near_exact,5,1,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,3,carcinogenesis,carcinogenesis,exact_or_near_exact,5,1,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,4,tumor microenvironment,tumor microenvironment,token_or_phrase_expansion,4,0.9,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,5,cancer genomics,cancer genomics,token_or_phrase_expansion,4,0.9,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,6,oncogenic pathways,oncogenic pathways,token_or_phrase_expansion,4,0.9,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,7,empirical study,empirical study,token_or_phrase_expansion,4,0.9,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,8,evidence synthesis,evidence synthesis,token_or_phrase_expansion,4,0.9,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,9,experimental design,experimental design,domain_seed,3,0.75,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,10,scientific inquiry,scientific inquiry,domain_seed,3,0.75,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,11,patient outcomes,patient outcomes,domain_seed,3,0.75,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,12,diagnosis,diagnosis,domain_seed,3,0.75,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,13,treatment,treatment,domain_seed,3,0.75,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,14,clinical studies,clinical studies,domain_seed,3,0.75,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,15,therapeutic pathways,therapeutic pathways,contextual_seed,2,0.6,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,16,disease management,disease management,contextual_seed,2,0.6,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,17,medical intervention,medical intervention,contextual_seed,2,0.6,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,18,clinical evidence,clinical evidence,contextual_seed,2,0.6,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,19,clinical outcomes,clinical outcomes,contextual_seed,2,0.6,Scopus ASJC,1306
TX0209,"Medical, Health & Welfare Sciences",Clinical Medicine,Cancer Research,20,evidence based practice,evidence based practice,contextual_seed,2,0.6,Scopus ASJC,1306
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,1,cardiology and cardiovascular medicine,cardiology and cardiovascular medicine,exact_or_near_exact,5,1,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,2,cardiology,cardiology,exact_or_near_exact,5,1,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,3,cardiovascular medicine,cardiovascular medicine,exact_or_near_exact,5,1,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,4,cardiovascular disease,cardiovascular disease,token_or_phrase_expansion,4,0.9,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,5,heart failure,heart failure,token_or_phrase_expansion,4,0.9,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,6,cardiac imaging,cardiac imaging,token_or_phrase_expansion,4,0.9,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,7,arrhythmia,arrhythmia,token_or_phrase_expansion,4,0.9,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,8,vascular biology,vascular biology,token_or_phrase_expansion,4,0.9,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,9,patient outcomes,patient outcomes,domain_seed,3,0.75,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,10,diagnosis,diagnosis,domain_seed,3,0.75,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,11,treatment,treatment,domain_seed,3,0.75,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,12,clinical studies,clinical studies,domain_seed,3,0.75,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,13,therapeutic pathways,therapeutic pathways,domain_seed,3,0.75,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,14,disease management,disease management,domain_seed,3,0.75,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,15,medical intervention,medical intervention,contextual_seed,2,0.6,Scopus ASJC,2705
TX0210,"Medical, Health & Welfare Sciences",Clinical Medicine,Cardiology and Cardiovascular Medicine,16,clinical evidence,clinical evidence,contextual_seed,2,0.6,Scopus ASJC,2705
